,o3_ppb,UnixTime,e2v03,no2,Temp,Rh,days from start,ref_o3_smooth
2014-08-05 05:05:00,19.0,1407215130.46,344.692307692,550.0,23.4076923077,50.2615384615,10.0,
2014-08-05 05:06:00,20.0,1407215190.25,344.166666667,550.0,23.425,49.9583333333,10.0,
2014-08-05 05:07:00,20.0,1407215250.0,345.0,550.307692308,23.5,49.8307692308,10.0,
2014-08-05 14:27:00,61.0,1407248850.0,479.384615385,695.923076923,37.7153846154,24.9,10.0,
2014-08-05 14:28:00,60.0,1407248907.89,477.111111111,693.555555556,37.5444444444,25.0333333333,10.0,
2014-08-05 14:29:00,61.0,1407248968.58,472.583333333,684.333333333,37.2833333333,24.4666666667,10.0,
2014-08-05 14:30:00,59.0,1407249028.31,469.923076923,676.615384615,36.9384615385,23.7153846154,10.0,
2014-08-05 14:31:00,59.0,1407249090.38,467.307692308,672.0,36.5615384615,23.5461538462,10.0,
2014-08-05 14:32:00,62.0,1407249149.92,465.25,668.5,36.2083333333,23.7666666667,10.0,
2014-08-05 14:33:00,61.0,1407249209.54,463.615384615,666.384615385,35.9230769231,23.8461538462,10.0,
2014-08-05 14:34:00,59.0,1407249269.17,462.0,664.5,35.675,24.125,10.0,
2014-08-05 14:35:00,58.0,1407249328.69,460.153846154,663.153846154,35.4,24.4153846154,10.0,
2014-08-05 15:31:00,53.0,1407252689.0,423.0,642.666666667,31.1416666667,38.4,10.0,
2014-08-05 15:32:00,51.0,1407252748.85,419.769230769,633.538461538,30.9923076923,36.0538461538,10.0,
2014-08-05 15:33:00,52.0,1407252808.58,417.916666667,627.833333333,30.8166666667,34.175,10.0,
2014-08-05 15:34:00,50.0,1407252868.46,416.230769231,624.538461538,30.6615384615,33.3692307692,10.0,
2014-08-05 15:35:00,52.0,1407252930.54,414.923076923,622.538461538,30.5461538462,33.0923076923,10.0,
2014-08-05 15:36:00,51.0,1407252990.42,415.0,622.0,30.4,33.2333333333,10.0,
2014-08-05 15:37:00,53.0,1407253050.08,414.307692308,620.769230769,30.3,33.3,10.0,
2014-08-05 15:38:00,53.0,1407253109.83,413.5,620.0,30.2166666667,33.2333333333,10.0,
2014-08-05 15:39:00,49.0,1407253169.54,413.076923077,619.769230769,30.1692307692,33.2461538462,10.0,
2014-08-05 16:34:00,51.0,1407256470.38,414.923076923,624.230769231,31.1846153846,33.6153846154,10.0,
2014-08-05 16:35:00,50.0,1407256530.25,413.166666667,618.25,30.9666666667,32.475,10.0,
2014-08-05 16:36:00,50.0,1407256590.0,412.230769231,615.538461538,30.7692307692,32.0538461538,10.0,
2014-08-05 16:37:00,49.0,1407256649.83,412.0,615.083333333,30.5666666667,32.4,10.0,
2014-08-05 16:38:00,51.0,1407256709.54,412.0,615.0,30.4384615385,32.8384615385,11.0,
2014-08-05 16:39:00,48.0,1407256769.42,411.916666667,614.75,30.3166666667,32.9583333333,11.0,
2014-08-05 16:40:00,52.0,1407256829.08,411.769230769,614.0,30.2461538462,32.7846153846,11.0,
2014-08-05 16:41:00,50.0,1407256888.83,412.0,614.666666667,30.2,33.0416666667,11.0,
2014-08-05 16:42:00,51.0,1407256948.54,412.0,614.076923077,30.2,32.8076923077,11.0,
2014-08-05 17:38:00,1.0,1407260309.85,435.0,640.153846154,33.8538461538,29.3461538462,11.0,
2014-08-05 17:39:00,1.0,1407260369.67,435.416666667,639.583333333,33.725,29.3416666667,11.0,
2014-08-05 17:40:00,1.0,1407260429.46,436.384615385,641.153846154,33.6153846154,29.6307692308,11.0,
2014-08-05 17:41:00,1.0,1407260489.25,437.75,643.0,33.6083333333,29.8416666667,11.0,
2014-08-05 17:42:00,1.0,1407260549.0,438.538461538,643.615384615,33.6,29.8,11.0,
2014-08-05 17:43:00,1.0,1407260608.67,439.916666667,645.75,33.6583333333,29.8,11.0,
2014-08-05 17:44:00,1.0,1407260668.46,440.153846154,646.846153846,33.7538461538,29.6692307692,11.0,
2014-08-05 17:45:00,1.0,1407260730.62,441.461538462,647.692307692,33.8230769231,29.4384615385,11.0,
2014-08-05 17:46:00,1.0,1407260790.5,443.0,648.916666667,33.925,29.2833333333,11.0,
2014-08-05 18:41:00,59.0,1407264089.0,421.153846154,623.307692308,32.8846153846,28.5769230769,11.0,
2014-08-05 18:42:00,61.0,1407264148.67,419.916666667,621.583333333,32.6916666667,28.65,11.0,
2014-08-05 18:43:00,59.0,1407264208.46,419.0,620.076923077,32.5153846154,28.8230769231,11.0,
2014-08-05 18:44:00,59.0,1407264270.69,418.538461538,620.0,32.3538461538,29.0923076923,11.0,
2014-08-05 18:45:00,64.0,1407264330.42,417.25,619.166666667,32.25,29.125,11.0,
2014-08-05 18:46:00,55.0,1407264390.0,416.307692308,617.692307692,32.1230769231,29.2,11.0,
2014-08-05 18:47:00,52.0,1407264449.83,415.25,615.833333333,31.9916666667,29.175,11.0,
2014-08-05 18:48:00,51.0,1407264509.62,413.615384615,613.384615385,31.8923076923,28.7692307692,11.0,
2014-08-05 18:49:00,67.0,1407264569.42,413.0,611.916666667,31.8,28.575,11.0,
2014-08-05 19:39:00,49.0,1407267569.17,391.916666667,607.0,30.3083333333,33.025,11.0,
2014-08-05 19:40:00,50.0,1407267631.4,391.4,605.1,30.25,33.13,11.0,
2014-08-05 19:41:00,47.0,1407267690.5,389.333333333,597.833333333,30.0583333333,32.725,11.0,
2014-08-05 19:42:00,48.0,1407267750.23,387.615384615,591.615384615,29.8,32.1846153846,11.0,
2014-08-05 19:43:00,46.0,1407267810.08,387.0,587.833333333,29.5083333333,32.375,11.0,
2014-08-05 19:44:00,47.0,1407267869.85,386.153846154,584.846153846,29.2769230769,32.8769230769,11.0,
2014-08-05 19:45:00,47.0,1407267929.67,385.083333333,583.083333333,29.0583333333,33.4416666667,11.0,
2014-08-05 19:46:00,47.0,1407267989.46,384.076923077,582.0,28.8615384615,33.4692307692,11.0,
2014-08-05 19:47:00,47.0,1407268049.08,383.916666667,582.666666667,28.6916666667,33.9333333333,11.0,
2014-08-05 20:49:00,32.0,1407271769.0,350.153846154,553.846153846,24.3769230769,42.0846153846,11.0,
2014-08-05 20:50:00,31.0,1407271828.75,349.5,551.75,24.2416666667,42.4083333333,11.0,
2014-08-05 20:51:00,29.0,1407271888.54,348.769230769,550.307692308,24.1230769231,42.6615384615,11.0,
2014-08-05 20:52:00,26.0,1407271950.69,348.0,549.461538462,24.0,42.8692307692,11.0,
2014-08-05 20:53:00,25.0,1407272010.5,348.0,548.166666667,23.9166666667,43.0833333333,11.0,
2014-08-05 20:54:00,25.0,1407272070.38,347.307692308,547.076923077,23.8307692308,43.1692307692,11.0,
2014-08-05 20:55:00,24.0,1407272130.42,346.583333333,545.833333333,23.7583333333,43.4333333333,11.0,
2014-08-05 20:56:00,22.0,1407272190.15,345.769230769,544.230769231,23.6769230769,43.7076923077,11.0,
2014-08-05 20:57:00,20.0,1407272250.08,344.916666667,541.333333333,23.6083333333,43.925,11.0,
2014-08-05 21:53:00,25.0,1407275609.08,347.0,535.916666667,23.4,47.2333333333,11.0,
2014-08-05 21:54:00,27.0,1407275668.85,346.230769231,535.307692308,23.3153846154,47.3846153846,11.0,
2014-08-05 21:55:00,27.0,1407275728.58,346.0,535.0,23.275,47.5416666667,11.0,
2014-08-05 21:56:00,28.0,1407275788.62,345.923076923,535.615384615,23.2076923077,47.6153846154,11.0,
2014-08-05 21:57:00,30.0,1407275848.42,345.166666667,536.0,23.1833333333,47.6416666667,11.0,
2014-08-05 21:58:00,32.0,1407275908.23,345.0,535.230769231,23.1076923077,47.7538461538,11.0,
2014-08-05 21:59:00,30.0,1407275970.38,344.923076923,534.461538462,23.1,47.8769230769,11.0,
2014-08-05 22:00:00,28.0,1407276030.25,345.0,535.0,23.0416666667,47.9333333333,11.0,
2014-08-05 22:01:00,29.0,1407276089.85,344.846153846,535.0,23.0,47.9,11.0,
2014-08-05 22:57:00,23.0,1407279448.46,337.615384615,538.461538462,21.8153846154,53.3615384615,11.0,
2014-08-05 22:58:00,20.0,1407279508.42,337.5,536.25,21.8,53.4916666667,11.0,
2014-08-05 22:59:00,21.0,1407279568.23,337.461538462,536.076923077,21.8,53.5,11.0,
2014-08-05 23:00:00,20.0,1407279630.38,337.538461538,537.615384615,21.7692307692,53.4538461538,11.0,
2014-08-05 23:01:00,19.0,1407279690.08,337.75,539.916666667,21.7416666667,53.2666666667,11.0,
2014-08-05 23:02:00,18.0,1407279749.69,337.538461538,541.846153846,21.7230769231,53.0846153846,11.0,
2014-08-05 23:03:00,19.0,1407279809.33,337.0,542.75,21.725,52.8833333333,11.0,
2014-08-05 23:04:00,18.0,1407279869.0,336.461538462,541.538461538,21.7076923077,52.6769230769,11.0,
2014-08-05 23:05:00,17.0,1407279928.5,336.0,540.0,21.7,52.5,11.0,
2014-08-05 23:40:00,23.0,1407282028.18,336.0,537.090909091,22.3181818182,52.0272727273,11.0,
2014-08-05 23:41:00,21.0,1407282099.25,335.0,539.5,22.4375,52.0125,11.0,
2014-08-05 23:42:00,21.0,1407282149.62,334.923076923,544.076923077,22.6384615385,51.6230769231,11.0,
2014-08-05 23:43:00,21.0,1407282209.58,335.0,548.25,22.7916666667,50.9666666667,11.0,
2014-08-05 23:44:00,21.0,1407282269.54,334.923076923,550.846153846,22.9,50.4846153846,11.0,
2014-08-05 23:45:00,22.0,1407282329.42,335.0,551.833333333,23.0,49.9916666667,11.0,
2014-08-05 23:46:00,20.0,1407282389.62,334.846153846,552.0,23.0615384615,49.6769230769,11.0,
2014-08-05 23:47:00,21.0,1407282449.58,335.0,552.0,23.1,49.425,11.0,
2014-08-05 23:48:00,21.0,1407282509.77,334.923076923,552.461538462,23.1153846154,49.2307692308,11.0,
2014-08-06 00:01:00,30.0,1407283288.31,332.923076923,536.0,21.4,54.4846153846,11.0,
2014-08-06 00:02:00,35.0,1407283350.38,333.0,535.384615385,21.3846153846,54.6384615385,11.0,
2014-08-06 00:03:00,33.0,1407283410.08,332.833333333,534.916666667,21.3,54.8583333333,11.0,
2014-08-06 00:04:00,27.0,1407283469.77,333.0,533.923076923,21.3,55.0461538462,11.0,
2014-08-06 00:05:00,24.0,1407283529.42,332.416666667,533.916666667,21.3,55.1833333333,11.0,
2014-08-06 00:06:00,22.0,1407283588.92,332.153846154,534.0,21.2692307692,55.1615384615,11.0,
2014-08-06 00:07:00,23.0,1407283648.58,332.0,532.75,21.225,55.125,11.0,
2014-08-06 00:08:00,23.0,1407283708.15,332.0,532.076923077,21.2076923077,55.1076923077,11.0,
2014-08-06 00:09:00,22.0,1407283770.15,332.0,532.153846154,21.2,55.0,11.0,
2014-08-06 01:05:00,19.0,1407287129.62,323.923076923,528.846153846,20.4076923077,54.1,11.0,
2014-08-06 01:06:00,20.0,1407287189.33,324.0,529.0,20.3583333333,54.1583333333,11.0,
2014-08-06 01:07:00,17.0,1407287248.85,323.384615385,528.538461538,20.3076923077,54.2538461538,11.0,
2014-08-06 01:08:00,18.0,1407287310.85,322.923076923,527.076923077,20.3,54.4153846154,11.0,
2014-08-06 01:09:00,17.0,1407287370.5,323.0,526.0,20.2416666667,54.5,11.0,
2014-08-06 01:10:00,20.0,1407287430.23,322.846153846,525.769230769,20.2,54.5,11.0,
2014-08-06 01:11:00,15.0,1407287490.0,322.0,524.75,20.2,54.4583333333,11.0,
2014-08-06 01:12:00,17.0,1407287549.77,321.923076923,524.0,20.1538461538,54.5153846154,11.0,
2014-08-06 01:13:00,18.0,1407287609.5,321.916666667,523.333333333,20.15,54.65,11.0,
2014-08-06 02:09:00,15.0,1407290970.77,321.076923077,524.615384615,19.8384615385,57.4,11.0,
2014-08-06 02:10:00,14.0,1407291030.58,321.083333333,524.916666667,19.8,57.5833333333,11.0,
2014-08-06 02:11:00,15.0,1407291090.31,321.0,523.692307692,19.8,57.8,11.0,
2014-08-06 02:12:00,13.0,1407291150.17,321.0,522.166666667,19.7666666667,58.0166666667,11.0,
2014-08-06 02:13:00,13.0,1407291210.0,320.923076923,520.846153846,19.7384615385,58.1923076923,11.0,
2014-08-06 02:14:00,14.0,1407291269.58,320.916666667,520.0,19.7333333333,58.3,11.0,
2014-08-06 02:15:00,14.0,1407291329.46,320.923076923,520.0,19.7,58.3153846154,11.0,
2014-08-06 02:16:00,13.0,1407291389.17,320.916666667,520.0,19.7166666667,58.4,11.0,
2014-08-06 02:17:00,14.0,1407291449.0,320.923076923,520.0,19.7,58.4692307692,11.0,
2014-08-06 02:51:00,23.0,1407293489.67,328.583333333,536.833333333,22.1333333333,52.5916666667,11.0,
2014-08-06 02:52:00,22.0,1407293549.54,329.0,539.538461538,22.2923076923,52.3153846154,11.0,
2014-08-06 02:53:00,16.0,1407293609.25,329.166666667,540.916666667,22.4,52.0166666667,11.0,
2014-08-06 02:54:00,18.0,1407293669.08,329.923076923,542.615384615,22.4615384615,51.9,11.0,
2014-08-06 02:55:00,18.0,1407293729.0,330.416666667,543.5,22.5,51.75,11.0,
2014-08-06 02:56:00,18.0,1407293786.5,330.916666667,544.916666667,22.6,51.525,11.0,
2014-08-06 02:57:00,18.0,1407293855.2,331.0,544.6,22.55,51.4,11.0,
2014-08-06 02:58:00,18.0,1407293910.31,331.0,542.384615385,22.2692307692,51.6153846154,11.0,
2014-08-06 02:59:00,20.0,1407293970.25,330.0,540.333333333,22.0,52.1833333333,11.0,
2014-08-06 04:16:00,24.0,1407298589.92,311.0,504.25,19.0,54.9583333333,11.0,
2014-08-06 04:17:00,24.0,1407298649.62,310.846153846,504.0,18.9230769231,55.2769230769,11.0,
2014-08-06 04:18:00,23.0,1407298709.5,311.0,504.0,18.9,55.4666666667,11.0,
2014-08-06 04:19:00,24.0,1407298769.23,310.846153846,504.0,18.8461538462,55.5615384615,11.0,
2014-08-06 04:20:00,24.0,1407298828.92,310.916666667,503.25,18.8,55.625,11.0,
2014-08-06 04:21:00,24.0,1407298888.69,310.615384615,502.384615385,18.7846153846,55.8230769231,11.0,
2014-08-06 04:22:00,23.0,1407298948.42,310.166666667,501.5,18.7166666667,56.05,11.0,
2014-08-06 04:23:00,22.0,1407299008.23,310.0,500.076923077,18.7,56.3846153846,11.0,
2014-08-06 04:24:00,22.0,1407299070.54,310.0,500.0,18.7,56.6538461538,11.0,
2014-08-06 05:20:00,20.0,1407302429.08,309.0,498.384615385,18.8153846154,53.4461538462,11.0,
2014-08-06 05:21:00,19.0,1407302488.83,309.0,499.083333333,18.8,53.3083333333,11.0,
2014-08-06 05:22:00,20.0,1407302548.54,308.538461538,499.538461538,18.7692307692,53.1769230769,11.0,
2014-08-06 05:23:00,20.0,1407302610.69,307.923076923,497.692307692,18.7,53.3307692308,11.0,
2014-08-06 05:24:00,19.0,1407302670.5,307.75,497.166666667,18.6916666667,53.2416666667,11.0,
2014-08-06 05:25:00,22.0,1407302730.38,307.0,498.230769231,18.6384615385,53.1384615385,11.0,
2014-08-06 05:26:00,23.0,1407302790.25,307.0,498.25,18.6083333333,53.0916666667,11.0,
2014-08-06 05:27:00,25.0,1407302850.0,307.0,498.461538462,18.5153846154,53.1615384615,11.0,
2014-08-06 05:28:00,25.0,1407302909.75,306.916666667,499.0,18.5,53.1,11.0,
2014-08-06 06:24:00,8.0,1407306270.38,300.0,494.0,17.4,55.2846153846,11.0,
2014-08-06 06:25:00,8.0,1407306330.08,300.0,495.0,17.4,55.45,11.0,
2014-08-06 06:26:00,8.0,1407306389.77,299.923076923,496.615384615,17.3846153846,55.5076923077,11.0,
2014-08-06 06:27:00,8.0,1407306449.58,300.0,496.416666667,17.35,55.6,11.0,
2014-08-06 06:28:00,9.0,1407306509.46,300.0,495.307692308,17.3076923077,55.7307692308,11.0,
2014-08-06 06:29:00,9.0,1407306569.42,300.0,494.0,17.3083333333,55.85,11.0,
2014-08-06 06:30:00,12.0,1407306629.15,299.923076923,494.0,17.3,56.0384615385,11.0,
2014-08-06 06:31:00,12.0,1407306689.0,299.916666667,493.75,17.3,56.3083333333,11.0,
2014-08-06 06:32:00,10.0,1407306748.92,300.0,492.461538462,17.3,56.6153846154,11.0,
2014-08-06 07:28:00,28.0,1407310109.25,369.0,592.0,26.3083333333,46.4083333333,11.0,
2014-08-06 07:29:00,33.0,1407310169.0,370.461538462,593.769230769,26.4692307692,45.9153846154,11.0,
2014-08-06 07:30:00,34.0,1407310228.92,371.083333333,595.416666667,26.6416666667,45.4916666667,11.0,
2014-08-06 07:31:00,28.0,1407310288.85,372.076923077,597.153846154,26.7769230769,44.8846153846,11.0,
2014-08-06 07:32:00,35.0,1407310348.58,373.333333333,598.666666667,26.95,44.475,11.0,
2014-08-06 07:33:00,31.0,1407310408.46,373.923076923,599.615384615,27.1,44.2538461538,11.0,
2014-08-06 07:34:00,31.0,1407310470.69,375.0,600.384615385,27.2692307692,43.6384615385,11.0,
2014-08-06 07:35:00,32.0,1407310530.5,376.0,601.666666667,27.425,43.0916666667,11.0,
2014-08-06 07:36:00,37.0,1407310590.23,376.538461538,602.538461538,27.5846153846,42.3769230769,11.0,
2014-08-06 08:32:00,27.0,1407313949.62,437.307692308,679.384615385,34.6692307692,29.8538461538,11.0,
2014-08-06 08:33:00,27.0,1407314009.5,438.333333333,680.916666667,34.775,29.6416666667,11.0,
2014-08-06 08:34:00,28.0,1407314069.38,439.615384615,683.384615385,34.8769230769,29.6153846154,11.0,
2014-08-06 08:35:00,34.0,1407314129.42,440.416666667,685.166666667,34.9916666667,29.8,11.0,
2014-08-06 08:36:00,36.0,1407314189.15,441.307692308,686.0,35.1,29.5692307692,11.0,
2014-08-06 08:37:00,28.0,1407314248.92,442.916666667,687.666666667,35.2,29.3666666667,11.0,
2014-08-06 08:38:00,27.0,1407314308.85,443.846153846,689.076923077,35.3230769231,29.3384615385,11.0,
2014-08-06 08:39:00,26.0,1407314368.58,445.083333333,691.0,35.4166666667,29.3,11.0,
2014-08-06 08:40:00,27.0,1407314423.64,446.272727273,692.545454545,35.5454545455,29.2,11.0,
2014-08-06 09:35:00,29.0,1407317730.38,500.384615385,746.769230769,40.5384615385,21.7538461538,11.0,
2014-08-06 09:36:00,30.0,1407317790.42,502.416666667,749.25,40.6166666667,21.9833333333,11.0,
2014-08-06 09:37:00,30.0,1407317850.23,503.692307692,751.692307692,40.7307692308,22.2538461538,11.0,
2014-08-06 09:38:00,32.0,1407317910.08,504.25,752.333333333,40.8,22.05,11.0,
2014-08-06 09:39:00,30.0,1407317969.85,505.230769231,753.538461538,40.8769230769,21.9153846154,11.0,
2014-08-06 09:40:00,32.0,1407318029.67,507.0,755.0,40.95,22.1,11.0,
2014-08-06 09:41:00,31.0,1407318089.62,507.0,755.0,41.0538461538,21.8384615385,11.0,
2014-08-06 09:42:00,33.0,1407318149.42,508.0,755.0,41.1083333333,21.6166666667,11.0,
2014-08-06 09:43:00,33.0,1407318210.0,508.454545455,755.181818182,41.2,21.5,11.0,
2014-08-06 10:39:00,43.0,1407321568.58,543.75,767.5,43.3166666667,17.4083333333,11.0,
2014-08-06 10:40:00,44.0,1407321628.62,544.153846154,767.076923077,43.3076923077,17.1153846154,11.0,
2014-08-06 10:41:00,46.0,1407321688.58,545.833333333,768.0,43.3,17.25,11.0,
2014-08-06 10:42:00,45.0,1407321748.62,547.0,768.923076923,43.3769230769,17.2307692308,11.0,
2014-08-06 10:43:00,47.0,1407321808.58,549.333333333,771.916666667,43.4166666667,17.5916666667,11.0,
2014-08-06 10:44:00,47.0,1407321868.62,550.153846154,773.769230769,43.4769230769,17.7769230769,11.0,
2014-08-06 10:45:00,50.0,1407321927.55,551.0,773.727272727,43.5090909091,17.5454545455,11.0,
2014-08-06 10:46:00,48.0,1407321989.25,550.916666667,772.75,43.5916666667,17.125,11.0,
2014-08-06 10:47:00,49.0,1407322049.15,551.153846154,773.538461538,43.6615384615,16.8615384615,11.0,
2014-08-06 11:43:00,56.0,1407325408.83,598.0,799.0,46.3,15.3416666667,11.0,
2014-08-06 11:44:00,56.0,1407325468.92,598.076923077,798.153846154,46.3,15.2307692308,11.0,
2014-08-06 11:45:00,57.0,1407325528.83,598.916666667,799.0,46.25,15.4833333333,11.0,
2014-08-06 11:46:00,64.0,1407325588.85,599.076923077,800.076923077,46.2538461538,15.7692307692,11.0,
2014-08-06 11:47:00,61.0,1407325648.75,599.75,800.666666667,46.2416666667,15.8333333333,11.0,
2014-08-06 11:48:00,58.0,1407325708.91,599.909090909,800.454545455,46.2363636364,15.7727272727,11.0,
2014-08-06 11:49:00,55.0,1407325769.23,600.230769231,801.0,46.2615384615,15.5384615385,11.0,
2014-08-06 11:50:00,54.0,1407325829.42,600.916666667,801.0,46.3833333333,15.2666666667,11.0,
2014-08-06 11:51:00,55.0,1407325889.38,601.769230769,800.769230769,46.5461538462,14.9461538462,11.0,
2014-08-06 17:04:00,54.0,1407344669.42,425.5,641.083333333,29.325,35.8083333333,12.0,
2014-08-06 17:05:00,53.0,1407344729.15,425.923076923,641.0,29.5,34.6,12.0,
2014-08-06 17:06:00,49.0,1407344789.17,428.166666667,642.083333333,29.6583333333,33.6666666667,12.0,
2014-08-06 17:07:00,50.0,1407344849.0,430.153846154,643.0,29.8769230769,32.8692307692,12.0,
2014-08-06 17:08:00,52.0,1407344908.75,431.75,642.916666667,30.1,31.8833333333,12.0,
2014-08-06 17:09:00,50.0,1407344968.69,434.307692308,643.615384615,30.3538461538,30.8846153846,12.0,
2014-08-06 17:10:00,45.0,1407345028.58,438.0,646.666666667,30.6166666667,31.0333333333,12.0,
2014-08-06 17:11:00,45.0,1407345088.62,441.461538462,650.307692308,30.8769230769,31.3461538462,12.0,
2014-08-06 17:12:00,44.0,1407345148.58,444.75,653.166666667,31.1666666667,31.3166666667,12.0,
2014-08-06 18:08:00,51.0,1407348508.92,467.75,654.333333333,35.375,23.975,12.0,
2014-08-06 18:09:00,54.0,1407348568.69,466.0,652.769230769,35.3,24.0307692308,12.0,
2014-08-06 18:10:00,54.0,1407348628.58,464.333333333,651.666666667,35.2,24.2166666667,12.0,
2014-08-06 18:11:00,53.0,1407348688.62,462.461538462,649.846153846,35.0923076923,24.4615384615,12.0,
2014-08-06 18:12:00,51.0,1407348748.58,460.916666667,648.416666667,34.9333333333,24.5416666667,12.0,
2014-08-06 18:13:00,52.0,1407348808.62,459.307692308,647.769230769,34.7846153846,24.7384615385,12.0,
2014-08-06 18:14:00,52.0,1407348868.58,456.666666667,645.75,34.6416666667,24.8916666667,12.0,
2014-08-06 18:15:00,50.0,1407348928.38,454.461538462,643.076923077,34.5,24.7461538462,12.0,
2014-08-06 18:16:00,48.0,1407348990.77,452.846153846,641.230769231,34.3230769231,24.8923076923,12.0,
2014-08-06 19:12:00,48.0,1407352350.0,405.0,588.166666667,28.5,32.9083333333,12.0,
2014-08-06 19:13:00,48.0,1407352410.0,404.846153846,589.615384615,28.5846153846,32.7692307692,12.0,
2014-08-06 19:14:00,49.0,1407352470.0,404.083333333,590.0,28.6,32.6833333333,12.0,
2014-08-06 19:15:00,47.0,1407352530.0,404.461538462,590.846153846,28.6384615385,32.5461538462,12.0,
2014-08-06 19:16:00,46.0,1407352589.92,404.166666667,591.916666667,28.7,32.5,12.0,
2014-08-06 19:17:00,44.0,1407352649.92,404.923076923,592.153846154,28.7076923077,32.3230769231,12.0,
2014-08-06 19:18:00,45.0,1407352709.83,405.0,592.916666667,28.725,32.2333333333,12.0,
2014-08-06 19:19:00,44.0,1407352769.85,405.0,592.923076923,28.7923076923,32.1153846154,12.0,
2014-08-06 19:20:00,42.0,1407352829.75,404.916666667,593.083333333,28.7916666667,32.1,12.0,
2014-08-06 20:16:00,37.0,1407356188.38,387.846153846,572.0,27.1153846154,36.0538461538,12.0,
2014-08-06 20:17:00,36.0,1407356248.42,387.916666667,572.583333333,27.175,36.0,12.0,
2014-08-06 20:18:00,40.0,1407356308.38,388.0,573.692307692,27.2,36.0307692308,12.0,
2014-08-06 20:19:00,41.0,1407356368.42,387.916666667,573.916666667,27.2166666667,36.0,12.0,
2014-08-06 20:20:00,42.0,1407356428.38,388.0,574.307692308,27.2153846154,36.0615384615,12.0,
2014-08-06 20:21:00,42.0,1407356488.33,387.916666667,575.0,27.2166666667,36.1,12.0,
2014-08-06 20:22:00,45.0,1407356548.31,387.692307692,575.0,27.2230769231,36.1,12.0,
2014-08-06 20:23:00,42.0,1407356608.42,387.083333333,574.916666667,27.2083333333,36.1,12.0,
2014-08-06 20:24:00,41.0,1407356668.38,387.153846154,574.769230769,27.2153846154,36.1769230769,12.0,
2014-08-06 21:20:00,28.0,1407360030.15,378.692307692,566.769230769,25.8076923077,42.0307692308,12.0,
2014-08-06 21:21:00,26.0,1407360090.25,378.916666667,568.5,25.9,42.05,12.0,
2014-08-06 21:22:00,28.0,1407360150.15,379.153846154,570.0,25.9615384615,42.2692307692,12.0,
2014-08-06 21:23:00,25.0,1407360210.25,379.083333333,570.666666667,26.0083333333,42.3333333333,12.0,
2014-08-06 21:24:00,26.0,1407360270.08,379.0,568.461538462,26.0692307692,41.9384615385,12.0,
2014-08-06 21:25:00,24.0,1407360330.25,379.0,567.5,26.1083333333,41.6583333333,12.0,
2014-08-06 21:26:00,27.0,1407360390.23,379.0,567.0,26.1076923077,41.5153846154,12.0,
2014-08-06 21:27:00,25.0,1407360450.33,379.0,567.0,26.175,41.3833333333,12.0,
2014-08-06 21:28:00,25.0,1407360510.38,378.846153846,566.692307692,26.2,41.2923076923,12.0,
2014-08-06 22:24:00,13.0,1407363869.67,368.0,551.083333333,25.0833333333,42.35,12.0,
2014-08-06 22:25:00,14.0,1407363929.62,367.923076923,552.461538462,25.1,42.5076923077,12.0,
2014-08-06 22:26:00,15.0,1407363989.58,368.0,552.833333333,25.1,42.7666666667,12.0,
2014-08-06 22:27:00,17.0,1407364049.54,368.0,551.769230769,25.0846153846,43.0,12.0,
2014-08-06 22:28:00,14.0,1407364109.58,368.0,551.166666667,25.0916666667,43.2583333333,12.0,
2014-08-06 22:29:00,16.0,1407364169.69,368.0,552.0,25.0923076923,43.5,12.0,
2014-08-06 22:30:00,19.0,1407364229.67,368.0,552.833333333,25.0833333333,43.7583333333,12.0,
2014-08-06 22:31:00,17.0,1407364289.77,368.0,552.0,25.0153846154,44.1538461538,12.0,
2014-08-06 22:32:00,18.0,1407364349.75,367.916666667,552.25,25.0,44.5083333333,12.0,
2014-08-07 00:33:00,29.0,1407371608.54,346.0,531.0,22.1,51.1769230769,12.0,
2014-08-07 00:34:00,26.0,1407371668.5,346.0,531.0,22.1083333333,51.0416666667,12.0,
2014-08-07 00:35:00,23.0,1407371728.38,345.923076923,531.0,22.1461538462,51.0,12.0,
2014-08-07 00:36:00,30.0,1407371788.42,345.916666667,531.0,22.2,50.9333333333,12.0,
2014-08-07 00:37:00,26.0,1407371848.31,345.923076923,531.0,22.2,50.8538461538,12.0,
2014-08-07 00:38:00,28.0,1407371910.62,346.0,533.461538462,22.1923076923,50.6769230769,12.0,
2014-08-07 00:39:00,29.0,1407371970.5,345.916666667,535.083333333,22.2,50.5083333333,12.0,
2014-08-07 00:40:00,33.0,1407372023.29,346.0,536.142857143,22.2142857143,50.3285714286,12.0,
2014-08-07 00:41:00,42.0,1407372089.54,345.538461538,540.153846154,22.3076923077,50.1307692308,12.0,
2014-08-07 01:15:00,18.0,1407374129.0,334.0,525.0,20.2333333333,53.1833333333,12.0,
2014-08-07 01:16:00,20.0,1407374189.0,333.923076923,524.076923077,20.2,53.2,12.0,
2014-08-07 01:17:00,19.0,1407374248.83,334.0,523.583333333,20.2,53.2833333333,12.0,
2014-08-07 01:18:00,17.0,1407374308.85,333.384615385,522.538461538,20.1153846154,53.3769230769,12.0,
2014-08-07 01:19:00,15.0,1407374368.67,332.916666667,521.916666667,20.1,53.4833333333,12.0,
2014-08-07 01:20:00,18.0,1407374428.62,332.923076923,522.538461538,20.0384615385,53.4769230769,12.0,
